"date","AOT_at_500nm","filename"
2001-04-06,NA,"MOD09CMA.A2001096.006.2015141222348.hdf"
2001-03-18,48000,"MOD09CMA.A2001077.006.2015141184232.hdf"
2001-03-28,NA,"MOD09CMA.A2001087.006.2015141230507.hdf"
2001-03-27,56000,"MOD09CMA.A2001086.006.2015141225809.hdf"
2001-03-01,422000,"MOD09CMA.A2001060.006.2015141195552.hdf"
2001-03-15,NA,"MOD09CMA.A2001074.006.2015141181655.hdf"
2001-02-28,55000,"MOD09CMA.A2001059.006.2015141195600.hdf"
2001-04-14,311000,"MOD09CMA.A2001104.006.2015141230857.hdf"
2001-03-26,37000,"MOD09CMA.A2001085.006.2015141195216.hdf"
2001-03-30,50000,"MOD09CMA.A2001089.006.2015141225128.hdf"
2001-04-05,NA,"MOD09CMA.A2001095.006.2015141220715.hdf"
2001-04-04,72000,"MOD09CMA.A2001094.006.2015141203222.hdf"
2001-03-09,59000,"MOD09CMA.A2001068.006.2015141200346.hdf"
2001-03-23,NA,"MOD09CMA.A2001082.006.2015141182004.hdf"
2001-03-08,NA,"MOD09CMA.A2001067.006.2015141203406.hdf"
2001-04-22,70000,"MOD09CMA.A2001112.006.2015141224439.hdf"
2001-04-03,84000,"MOD09CMA.A2001093.006.2015141203235.hdf"
2001-04-07,NA,"MOD09CMA.A2001097.006.2015141222246.hdf"
2001-04-13,NA,"MOD09CMA.A2001103.006.2015141230854.hdf"
2001-04-12,275000,"MOD09CMA.A2001102.006.2015141231302.hdf"
2001-03-17,87000,"MOD09CMA.A2001076.006.2015141191852.hdf"
2001-03-16,69000,"MOD09CMA.A2001075.006.2015141191656.hdf"
2001-03-31,61000,"MOD09CMA.A2001090.006.2015141194318.hdf"
2001-04-11,148000,"MOD09CMA.A2001101.006.2015141194028.hdf"
2001-04-30,64000,"MOD09CMA.A2001120.006.2015142030100.hdf"
2001-04-21,59000,"MOD09CMA.A2001111.006.2015141222919.hdf"
2001-04-20,NA,"MOD09CMA.A2001110.006.2015141224340.hdf"
2001-04-15,NA,"MOD09CMA.A2001105.006.2015141231230.hdf"
2001-03-24,NA,"MOD09CMA.A2001083.006.2015141204518.hdf"
2001-04-08,175000,"MOD09CMA.A2001098.006.2015141181843.hdf"
2001-05-08,NA,"MOD09CMA.A2001128.006.2015142073527.hdf"
2001-04-19,NA,"MOD09CMA.A2001109.006.2015141203503.hdf"
2001-03-25,NA,"MOD09CMA.A2001084.006.2015141204933.hdf"
2001-04-28,97000,"MOD09CMA.A2001118.006.2015141232220.hdf"
2001-04-29,NA,"MOD09CMA.A2001119.006.2015141232203.hdf"
2001-04-23,160000,"MOD09CMA.A2001113.006.2015141224040.hdf"
2001-05-16,137000,"MOD09CMA.A2001136.006.2015142101947.hdf"
2001-04-01,NA,"MOD09CMA.A2001091.006.2015141195652.hdf"
2001-04-02,NA,"MOD09CMA.A2001092.006.2015141203157.hdf"
2001-04-16,479000,"MOD09CMA.A2001106.006.2015141203859.hdf"
2001-04-27,NA,"MOD09CMA.A2001117.006.2015141203504.hdf"
2001-05-06,50000,"MOD09CMA.A2001126.006.2015142073926.hdf"
2001-05-07,84000,"MOD09CMA.A2001127.006.2015142073842.hdf"
2001-05-01,59000,"MOD09CMA.A2001121.006.2015142030137.hdf"
2001-05-05,126000,"MOD09CMA.A2001125.006.2015142071852.hdf"
2001-05-24,61000,"MOD09CMA.A2001144.006.2015142092304.hdf"
2001-04-10,75000,"MOD09CMA.A2001100.006.2015141194442.hdf"
2001-04-09,61000,"MOD09CMA.A2001099.006.2015141192759.hdf"
2001-04-24,NA,"MOD09CMA.A2001114.006.2015141200316.hdf"
2001-05-14,NA,"MOD09CMA.A2001134.006.2015142044300.hdf"
2001-05-15,NA,"MOD09CMA.A2001135.006.2015142085018.hdf"
2001-05-09,113000,"MOD09CMA.A2001129.006.2015142073544.hdf"
2001-06-01,NA,"MOD09CMA.A2001152.006.2015143034128.hdf"
2001-05-13,79000,"MOD09CMA.A2001133.006.2015142043800.hdf"
2001-04-17,NA,"MOD09CMA.A2001107.006.2015141203759.hdf"
2001-05-02,56000,"MOD09CMA.A2001122.006.2015142031307.hdf"
2001-05-22,62000,"MOD09CMA.A2001142.006.2015142095644.hdf"
2001-04-18,NA,"MOD09CMA.A2001108.006.2015141194935.hdf"
2001-05-23,NA,"MOD09CMA.A2001143.006.2015142095633.hdf"
2001-05-17,78000,"MOD09CMA.A2001137.006.2015142101610.hdf"
2001-05-21,59000,"MOD09CMA.A2001141.006.2015142052351.hdf"
2001-06-09,54000,"MOD09CMA.A2001160.006.2015143132635.hdf"
2001-05-10,72000,"MOD09CMA.A2001130.006.2015142041301.hdf"
2001-04-25,68000,"MOD09CMA.A2001115.006.2015141195803.hdf"
2001-05-30,NA,"MOD09CMA.A2001150.006.2015142093230.hdf"
2001-07-03,NA,"MOD09CMA.A2001184.006.2015143071910.hdf"
2001-04-26,98000,"MOD09CMA.A2001116.006.2015141203909.hdf"
2001-05-31,47000,"MOD09CMA.A2001151.006.2015142091703.hdf"
2001-05-25,124000,"MOD09CMA.A2001145.006.2015142073550.hdf"
2001-05-29,41000,"MOD09CMA.A2001149.006.2015142052354.hdf"
2001-05-18,183000,"MOD09CMA.A2001138.006.2015142032928.hdf"
2001-05-03,59000,"MOD09CMA.A2001123.006.2015142033709.hdf"
2001-05-04,62000,"MOD09CMA.A2001124.006.2015142053411.hdf"
2001-06-07,45000,"MOD09CMA.A2001158.006.2015143125705.hdf"
2001-07-11,69000,"MOD09CMA.A2001192.006.2015143124255.hdf"
2001-06-08,99000,"MOD09CMA.A2001159.006.2015143114309.hdf"
2001-06-06,54000,"MOD09CMA.A2001157.006.2015143125939.hdf"
2001-06-02,59000,"MOD09CMA.A2001153.006.2015143050019.hdf"
2001-06-15,NA,"MOD09CMA.A2001166.006.2015143072118.hdf"
2001-05-11,118000,"MOD09CMA.A2001131.006.2015142041749.hdf"
2001-05-26,NA,"MOD09CMA.A2001146.006.2015142032241.hdf"
2001-05-12,84000,"MOD09CMA.A2001132.006.2015142043312.hdf"
2001-06-14,55000,"MOD09CMA.A2001165.006.2015143072339.hdf"
2001-07-19,NA,"MOD09CMA.A2001200.006.2015143153704.hdf"
2001-07-10,150000,"MOD09CMA.A2001191.006.2015143113844.hdf"
2001-06-10,124000,"MOD09CMA.A2001161.006.2015143133552.hdf"
2001-07-09,88000,"MOD09CMA.A2001190.006.2015143111506.hdf"
2001-05-20,23000,"MOD09CMA.A2001140.006.2015142041913.hdf"
2001-06-03,84000,"MOD09CMA.A2001154.006.2015143053629.hdf"
2001-05-19,62000,"MOD09CMA.A2001139.006.2015142041333.hdf"
2001-07-08,54000,"MOD09CMA.A2001189.006.2015143073158.hdf"
2001-07-18,NA,"MOD09CMA.A2001199.006.2015143143401.hdf"
2001-07-27,51000,"MOD09CMA.A2001208.006.2015143125528.hdf"
2001-05-28,NA,"MOD09CMA.A2001148.006.2015142041557.hdf"
2001-07-04,NA,"MOD09CMA.A2001185.006.2015143072337.hdf"
2001-07-17,84000,"MOD09CMA.A2001198.006.2015143114632.hdf"
2001-05-27,91000,"MOD09CMA.A2001147.006.2015142035225.hdf"
2001-06-11,NA,"MOD09CMA.A2001162.006.2015143064635.hdf"
2001-07-16,179000,"MOD09CMA.A2001197.006.2015143081332.hdf"
2001-07-26,74000,"MOD09CMA.A2001207.006.2015143104144.hdf"
2001-08-04,81000,"MOD09CMA.A2001216.006.2015143114919.hdf"
2001-07-12,159000,"MOD09CMA.A2001193.006.2015143124623.hdf"
2001-07-25,NA,"MOD09CMA.A2001206.006.2015143105857.hdf"
2001-06-05,125000,"MOD09CMA.A2001156.006.2015143104010.hdf"
2001-06-04,NA,"MOD09CMA.A2001155.006.2015143064016.hdf"
2001-08-03,NA,"MOD09CMA.A2001215.006.2015143112238.hdf"
2001-07-24,64000,"MOD09CMA.A2001205.006.2015143082401.hdf"
2001-07-05,128000,"MOD09CMA.A2001186.006.2015143065643.hdf"
2001-07-20,NA,"MOD09CMA.A2001201.006.2015143153946.hdf"
2001-08-12,45000,"MOD09CMA.A2001224.006.2015143194240.hdf"
2001-06-12,88000,"MOD09CMA.A2001163.006.2015143062614.hdf"
2001-06-13,57000,"MOD09CMA.A2001164.006.2015143064756.hdf"
2001-08-02,48000,"MOD09CMA.A2001214.006.2015143102552.hdf"
2001-08-11,32000,"MOD09CMA.A2001223.006.2015143121735.hdf"
2001-07-13,NA,"MOD09CMA.A2001194.006.2015143055430.hdf"
2001-08-01,58000,"MOD09CMA.A2001213.006.2015143095203.hdf"
2001-07-06,NA,"MOD09CMA.A2001187.006.2015143075624.hdf"
2001-07-28,103000,"MOD09CMA.A2001209.006.2015143123145.hdf"
2001-08-20,44000,"MOD09CMA.A2001232.006.2015144082323.hdf"
2001-07-07,NA,"MOD09CMA.A2001188.006.2015143080408.hdf"
2001-08-10,54000,"MOD09CMA.A2001222.006.2015143091724.hdf"
2001-07-21,95000,"MOD09CMA.A2001202.006.2015143062319.hdf"
2001-08-09,57000,"MOD09CMA.A2001221.006.2015143094845.hdf"
2001-08-19,NA,"MOD09CMA.A2001231.006.2015144065005.hdf"
2001-07-14,105000,"MOD09CMA.A2001195.006.2015143072509.hdf"
2001-08-05,52000,"MOD09CMA.A2001217.006.2015143115415.hdf"
2001-07-15,96000,"MOD09CMA.A2001196.006.2015143084958.hdf"
2001-08-28,50000,"MOD09CMA.A2001240.006.2015144062413.hdf"
2001-08-17,67000,"MOD09CMA.A2001229.006.2015144033550.hdf"
2001-07-29,54000,"MOD09CMA.A2001210.006.2015143061052.hdf"
2001-08-27,18000,"MOD09CMA.A2001239.006.2015144063031.hdf"
2001-08-18,55000,"MOD09CMA.A2001230.006.2015144035612.hdf"
2001-07-22,NA,"MOD09CMA.A2001203.006.2015143070003.hdf"
2001-07-23,99000,"MOD09CMA.A2001204.006.2015143082051.hdf"
2001-08-13,56000,"MOD09CMA.A2001225.006.2015143230013.hdf"
2001-09-05,18000,"MOD09CMA.A2001248.006.2015144082652.hdf"
2001-08-25,39000,"MOD09CMA.A2001237.006.2015144050155.hdf"
2001-08-06,71000,"MOD09CMA.A2001218.006.2015143070907.hdf"
2001-09-04,NA,"MOD09CMA.A2001247.006.2015144073117.hdf"
2001-08-26,44000,"MOD09CMA.A2001238.006.2015144071744.hdf"
2001-07-31,46000,"MOD09CMA.A2001212.006.2015143080448.hdf"
2001-07-30,119000,"MOD09CMA.A2001211.006.2015143070127.hdf"
2001-08-21,NA,"MOD09CMA.A2001233.006.2015144082408.hdf"
2001-09-13,NA,"MOD09CMA.A2001256.006.2015144062521.hdf"
2001-08-14,55000,"MOD09CMA.A2001226.006.2015143225147.hdf"
2001-09-02,38000,"MOD09CMA.A2001245.006.2015144051138.hdf"
2001-09-12,296000,"MOD09CMA.A2001255.006.2015144061346.hdf"
2001-09-03,23000,"MOD09CMA.A2001246.006.2015144071833.hdf"
2001-08-08,112000,"MOD09CMA.A2001220.006.2015143081816.hdf"
2001-08-07,62000,"MOD09CMA.A2001219.006.2015143082328.hdf"
2001-08-29,49000,"MOD09CMA.A2001241.006.2015144071858.hdf"
2001-09-21,14000,"MOD09CMA.A2001264.006.2015144072748.hdf"
2001-08-22,106000,"MOD09CMA.A2001234.006.2015143231037.hdf"
2001-09-10,112000,"MOD09CMA.A2001253.006.2015144031329.hdf"
2001-09-20,NA,"MOD09CMA.A2001263.006.2015144073319.hdf"
2001-09-11,NA,"MOD09CMA.A2001254.006.2015144041545.hdf"
2001-08-15,36000,"MOD09CMA.A2001227.006.2015144004840.hdf"
2001-08-16,41000,"MOD09CMA.A2001228.006.2015144021655.hdf"
2001-09-06,NA,"MOD09CMA.A2001249.006.2015144083031.hdf"
2001-09-18,31000,"MOD09CMA.A2001261.006.2015144061855.hdf"
2001-09-29,50000,"MOD09CMA.A2001272.006.2015144065737.hdf"
2001-09-28,22000,"MOD09CMA.A2001271.006.2015144065642.hdf"
2001-09-19,34000,"MOD09CMA.A2001262.006.2015144063656.hdf"
2001-08-23,NA,"MOD09CMA.A2001235.006.2015144023410.hdf"
2001-08-30,61000,"MOD09CMA.A2001242.006.2015144000440.hdf"
2001-08-24,18000,"MOD09CMA.A2001236.006.2015144050139.hdf"
2001-09-14,16000,"MOD09CMA.A2001257.006.2015144062451.hdf"
2001-10-07,133000,"MOD09CMA.A2001280.006.2015144055824.hdf"
2001-09-26,31000,"MOD09CMA.A2001269.006.2015144043806.hdf"
2001-10-06,NA,"MOD09CMA.A2001279.006.2015144044230.hdf"
2001-08-31,57000,"MOD09CMA.A2001243.006.2015144015324.hdf"
2001-09-27,NA,"MOD09CMA.A2001270.006.2015144053732.hdf"
2001-09-07,NA,"MOD09CMA.A2001250.006.2015144005655.hdf"
2001-09-01,56000,"MOD09CMA.A2001244.006.2015144032223.hdf"
2001-10-15,NA,"MOD09CMA.A2001288.006.2015144071627.hdf"
2001-09-22,NA,"MOD09CMA.A2001265.006.2015144071033.hdf"
2001-10-04,30000,"MOD09CMA.A2001277.006.2015144050705.hdf"
2001-10-14,NA,"MOD09CMA.A2001287.006.2015144044844.hdf"
2001-10-05,NA,"MOD09CMA.A2001278.006.2015144054011.hdf"
2001-09-08,66000,"MOD09CMA.A2001251.006.2015144010158.hdf"
2001-09-15,NA,"MOD09CMA.A2001258.006.2015144002830.hdf"
2001-09-09,223000,"MOD09CMA.A2001252.006.2015144024922.hdf"
2001-10-13,26000,"MOD09CMA.A2001286.006.2015144055345.hdf"
2001-10-23,20000,"MOD09CMA.A2001296.006.2015144235301.hdf"
2001-10-22,57000,"MOD09CMA.A2001295.006.2015144065950.hdf"
2001-09-16,24000,"MOD09CMA.A2001259.006.2015144030058.hdf"
2001-10-12,35000,"MOD09CMA.A2001285.006.2015144055923.hdf"
2001-09-30,15000,"MOD09CMA.A2001273.006.2015144062946.hdf"
2001-09-23,14000,"MOD09CMA.A2001266.006.2015144000457.hdf"
2001-10-30,NA,"MOD09CMA.A2001303.006.2015145100357.hdf"
2001-10-21,30000,"MOD09CMA.A2001294.006.2015144064848.hdf"
2001-09-17,28000,"MOD09CMA.A2001260.006.2015144043250.hdf"
2001-10-20,62000,"MOD09CMA.A2001293.006.2015144052209.hdf"
2001-10-08,59000,"MOD09CMA.A2001281.006.2015144043156.hdf"
2001-09-24,NA,"MOD09CMA.A2001267.006.2015144003754.hdf"
2001-10-31,52000,"MOD09CMA.A2001304.006.2015145110127.hdf"
2001-10-01,NA,"MOD09CMA.A2001274.006.2015144011802.hdf"
2001-11-08,55000,"MOD09CMA.A2001312.006.2015145105345.hdf"
2001-11-07,NA,"MOD09CMA.A2001311.006.2015145105225.hdf"
2001-10-29,NA,"MOD09CMA.A2001302.006.2015145095608.hdf"
2001-10-28,NA,"MOD09CMA.A2001301.006.2015146023235.hdf"
2001-09-25,84000,"MOD09CMA.A2001268.006.2015144041323.hdf"
2001-10-16,NA,"MOD09CMA.A2001289.006.2015144071912.hdf"
2001-10-02,NA,"MOD09CMA.A2001275.006.2015144010853.hdf"
2001-11-15,NA,"MOD09CMA.A2001319.006.2015146014655.hdf"
2001-11-16,NA,"MOD09CMA.A2001320.006.2015146030758.hdf"
2001-10-09,14000,"MOD09CMA.A2001282.006.2015144012222.hdf"
2001-11-06,NA,"MOD09CMA.A2001310.006.2015145095628.hdf"
2001-11-05,NA,"MOD09CMA.A2001309.006.2015145092243.hdf"
2001-10-24,51000,"MOD09CMA.A2001297.006.2015145003433.hdf"
2001-10-03,48000,"MOD09CMA.A2001276.006.2015144032147.hdf"
2001-10-10,NA,"MOD09CMA.A2001283.006.2015144014042.hdf"
2001-11-23,NA,"MOD09CMA.A2001327.006.2015145153859.hdf"
2001-11-24,49000,"MOD09CMA.A2001328.006.2015146042727.hdf"
2001-11-14,87000,"MOD09CMA.A2001318.006.2015145132800.hdf"
2001-10-17,NA,"MOD09CMA.A2001290.006.2015144021526.hdf"
2001-11-13,NA,"MOD09CMA.A2001317.006.2015145092846.hdf"
2001-11-01,113000,"MOD09CMA.A2001305.006.2015145105030.hdf"
2001-12-01,NA,"MOD09CMA.A2001335.006.2015146045429.hdf"
2001-10-11,NA,"MOD09CMA.A2001284.006.2015144044522.hdf"
2001-12-02,NA,"MOD09CMA.A2001336.006.2015146045348.hdf"
2001-10-18,20000,"MOD09CMA.A2001291.006.2015144031558.hdf"
2001-11-22,32000,"MOD09CMA.A2001326.006.2015145150226.hdf"
2001-10-25,82000,"MOD09CMA.A2001298.006.2015145041308.hdf"
2001-11-21,NA,"MOD09CMA.A2001325.006.2015145101121.hdf"
2001-11-09,NA,"MOD09CMA.A2001313.006.2015145100853.hdf"
2001-10-19,NA,"MOD09CMA.A2001292.006.2015144044742.hdf"
2001-12-10,31000,"MOD09CMA.A2001344.006.2015146053319.hdf"
2001-12-09,NA,"MOD09CMA.A2001343.006.2015146042304.hdf"
2001-10-26,NA,"MOD09CMA.A2001299.006.2015145052044.hdf"
2001-11-30,NA,"MOD09CMA.A2001334.006.2015146050049.hdf"
2001-11-29,NA,"MOD09CMA.A2001333.006.2015145101851.hdf"
2001-11-02,NA,"MOD09CMA.A2001306.006.2015145041355.hdf"
2001-12-18,NA,"MOD09CMA.A2001352.006.2015146052137.hdf"
2001-11-17,535000,"MOD09CMA.A2001321.006.2015146030748.hdf"
2001-11-03,NA,"MOD09CMA.A2001307.006.2015145051812.hdf"
2001-12-17,NA,"MOD09CMA.A2001351.006.2015146050318.hdf"
2001-10-27,180000,"MOD09CMA.A2001300.006.2015146023830.hdf"
2001-12-08,NA,"MOD09CMA.A2001342.006.2015145120143.hdf"
2001-12-07,NA,"MOD09CMA.A2001341.006.2015145102009.hdf"
2001-11-25,NA,"MOD09CMA.A2001329.006.2015146042408.hdf"
2001-12-26,NA,"MOD09CMA.A2001360.006.2015146051625.hdf"
2001-11-10,229000,"MOD09CMA.A2001314.006.2015145055236.hdf"
2001-12-25,NA,"MOD09CMA.A2001359.006.2015146050845.hdf"
2001-11-04,56000,"MOD09CMA.A2001308.006.2015145072555.hdf"
2001-11-11,NA,"MOD09CMA.A2001315.006.2015145061421.hdf"
2001-12-16,NA,"MOD09CMA.A2001350.006.2015146023619.hdf"
2001-12-03,NA,"MOD09CMA.A2001337.006.2015146052844.hdf"
2001-12-15,37000,"MOD09CMA.A2001349.006.2015145115908.hdf"
2001-11-18,NA,"MOD09CMA.A2001322.006.2015145045652.hdf"
2002-01-03,53000,"MOD09CMA.A2002003.006.2015146115043.hdf"
2001-11-12,NA,"MOD09CMA.A2001316.006.2015145090420.hdf"
2002-01-02,NA,"MOD09CMA.A2002002.006.2015146100458.hdf"
2001-11-19,NA,"MOD09CMA.A2001323.006.2015145064344.hdf"
2001-12-24,NA,"MOD09CMA.A2001358.006.2015146032841.hdf"
2001-12-11,56000,"MOD09CMA.A2001345.006.2015146051756.hdf"
2001-11-26,24000,"MOD09CMA.A2001330.006.2015145055910.hdf"
2001-11-20,NA,"MOD09CMA.A2001324.006.2015145082049.hdf"
2001-12-23,48000,"MOD09CMA.A2001357.006.2015145115902.hdf"
2001-11-27,63000,"MOD09CMA.A2001331.006.2015145064507.hdf"
2002-01-11,NA,"MOD09CMA.A2002011.006.2015146104454.hdf"
2002-01-10,NA,"MOD09CMA.A2002010.006.2015146113832.hdf"
2002-01-01,NA,"MOD09CMA.A2002001.006.2015146100437.hdf"
2001-12-19,NA,"MOD09CMA.A2001353.006.2015146055051.hdf"
2001-12-04,NA,"MOD09CMA.A2001338.006.2015145063255.hdf"
2001-12-05,NA,"MOD09CMA.A2001339.006.2015145064341.hdf"
2001-12-31,NA,"MOD09CMA.A2001365.006.2015145082130.hdf"
2001-11-28,NA,"MOD09CMA.A2001332.006.2015145095249.hdf"
2002-01-19,80000,"MOD09CMA.A2002019.006.2015146092202.hdf"
2002-01-18,33000,"MOD09CMA.A2002018.006.2015146081926.hdf"
2002-01-09,NA,"MOD09CMA.A2002009.006.2015146155422.hdf"
2001-12-27,NA,"MOD09CMA.A2001361.006.2015146060912.hdf"
2001-12-13,NA,"MOD09CMA.A2001347.006.2015145073657.hdf"
2001-12-06,NA,"MOD09CMA.A2001340.006.2015145072618.hdf"
2001-12-12,27000,"MOD09CMA.A2001346.006.2015145063914.hdf"
2002-01-08,NA,"MOD09CMA.A2002008.006.2015146173926.hdf"
2002-01-27,64000,"MOD09CMA.A2002027.006.2015146072443.hdf"
2002-01-26,NA,"MOD09CMA.A2002026.006.2015146060412.hdf"
2002-01-17,67000,"MOD09CMA.A2002017.006.2015146113316.hdf"
2002-01-04,NA,"MOD09CMA.A2002004.006.2015146115958.hdf"
2001-12-21,190000,"MOD09CMA.A2001355.006.2015145075954.hdf"
2002-01-16,40000,"MOD09CMA.A2002016.006.2015146113316.hdf"
2001-12-20,NA,"MOD09CMA.A2001354.006.2015145063914.hdf"
2001-12-14,25000,"MOD09CMA.A2001348.006.2015145110832.hdf"
2002-02-04,53000,"MOD09CMA.A2002035.006.2015146083410.hdf"
2002-01-25,NA,"MOD09CMA.A2002025.006.2015146122319.hdf"
2002-01-12,NA,"MOD09CMA.A2002012.006.2015146104906.hdf"
2002-02-03,68000,"MOD09CMA.A2002034.006.2015146123642.hdf"
2001-12-29,NA,"MOD09CMA.A2001363.006.2015145080708.hdf"
2001-12-28,NA,"MOD09CMA.A2001362.006.2015145071819.hdf"
2002-01-24,67000,"MOD09CMA.A2002024.006.2015146134613.hdf"
2001-12-22,138000,"MOD09CMA.A2001356.006.2015145111745.hdf"
2002-02-02,53000,"MOD09CMA.A2002033.006.2015146145743.hdf"
2002-02-12,51000,"MOD09CMA.A2002043.006.2015146130901.hdf"
2002-02-11,NA,"MOD09CMA.A2002042.006.2015146121137.hdf"
2002-01-20,334000,"MOD09CMA.A2002020.006.2015146092130.hdf"
2002-01-06,NA,"MOD09CMA.A2002006.006.2015146080632.hdf"
2002-01-05,NA,"MOD09CMA.A2002005.006.2015146113450.hdf"
2002-02-01,NA,"MOD09CMA.A2002032.006.2015146155009.hdf"
2001-12-30,NA,"MOD09CMA.A2001364.006.2015145080951.hdf"
2002-02-10,55000,"MOD09CMA.A2002041.006.2015146142913.hdf"
2002-02-20,NA,"MOD09CMA.A2002051.006.2015146090038.hdf"
2002-02-19,NA,"MOD09CMA.A2002050.006.2015146084212.hdf"
2002-01-28,NA,"MOD09CMA.A2002028.006.2015146072411.hdf"
2002-01-14,NA,"MOD09CMA.A2002014.006.2015146115736.hdf"
2002-01-07,NA,"MOD09CMA.A2002007.006.2015146173000.hdf"
2002-01-13,NA,"MOD09CMA.A2002013.006.2015146080955.hdf"
2002-02-09,23000,"MOD09CMA.A2002040.006.2015146142602.hdf"
2002-02-18,NA,"MOD09CMA.A2002049.006.2015146162822.hdf"
2002-02-28,41000,"MOD09CMA.A2002059.006.2015146090334.hdf"
2002-02-27,NA,"MOD09CMA.A2002058.006.2015146103949.hdf"
2002-02-05,NA,"MOD09CMA.A2002036.006.2015146064619.hdf"
2002-01-15,28000,"MOD09CMA.A2002015.006.2015146114808.hdf"
2002-01-22,38000,"MOD09CMA.A2002022.006.2015146134426.hdf"
2002-01-21,NA,"MOD09CMA.A2002021.006.2015146071753.hdf"
2002-02-17,310000,"MOD09CMA.A2002048.006.2015146175220.hdf"
2002-02-26,73000,"MOD09CMA.A2002057.006.2015146143150.hdf"
2002-03-08,NA,"MOD09CMA.A2002067.006.2015146080138.hdf"
2002-01-29,33000,"MOD09CMA.A2002029.006.2015146101556.hdf"
2002-03-07,NA,"MOD09CMA.A2002066.006.2015146111342.hdf"
2002-01-23,38000,"MOD09CMA.A2002023.006.2015146134223.hdf"
2002-01-30,58000,"MOD09CMA.A2002030.006.2015146151459.hdf"
2002-02-13,NA,"MOD09CMA.A2002044.006.2015146091008.hdf"
2002-03-06,NA,"MOD09CMA.A2002065.006.2015146132324.hdf"
2002-02-25,33000,"MOD09CMA.A2002056.006.2015146143727.hdf"
2002-03-16,113000,"MOD09CMA.A2002075.006.2015147012431.hdf"
2002-02-06,NA,"MOD09CMA.A2002037.006.2015146072809.hdf"
2002-02-07,NA,"MOD09CMA.A2002038.006.2015146122519.hdf"
2002-01-31,123000,"MOD09CMA.A2002031.006.2015146153221.hdf"
2002-03-15,NA,"MOD09CMA.A2002074.006.2015146234556.hdf"
2002-02-21,316000,"MOD09CMA.A2002052.006.2015146073505.hdf"
2002-03-05,NA,"MOD09CMA.A2002064.006.2015146142323.hdf"
2002-03-14,30000,"MOD09CMA.A2002073.006.2015146234922.hdf"
2002-02-14,24000,"MOD09CMA.A2002045.006.2015146073543.hdf"
2002-04-01,91000,"MOD09CMA.A2002091.006.2015147010427.hdf"
2002-02-08,43000,"MOD09CMA.A2002039.006.2015146140828.hdf"
2002-02-15,NA,"MOD09CMA.A2002046.006.2015146134628.hdf"
2002-03-31,NA,"MOD09CMA.A2002090.006.2015147004756.hdf"
2002-03-01,NA,"MOD09CMA.A2002060.006.2015146065915.hdf"
2002-03-30,95000,"MOD09CMA.A2002089.006.2015147012338.hdf"
2002-03-13,25000,"MOD09CMA.A2002072.006.2015146231537.hdf"
2002-02-22,NA,"MOD09CMA.A2002053.006.2015146115819.hdf"
2002-02-16,NA,"MOD09CMA.A2002047.006.2015146173953.hdf"
2002-04-09,NA,"MOD09CMA.A2002099.006.2015147011918.hdf"
2002-04-08,195000,"MOD09CMA.A2002098.006.2015147005459.hdf"
2002-02-23,NA,"MOD09CMA.A2002054.006.2015146155426.hdf"
2002-03-09,NA,"MOD09CMA.A2002068.006.2015146070550.hdf"
2002-04-07,64000,"MOD09CMA.A2002097.006.2015147054917.hdf"
2002-03-29,49000,"MOD09CMA.A2002088.006.2015147012515.hdf"
2002-02-24,58000,"MOD09CMA.A2002055.006.2015146155445.hdf"
2002-03-02,25000,"MOD09CMA.A2002061.006.2015146090454.hdf"
2002-04-17,248000,"MOD09CMA.A2002107.006.2015147042103.hdf"
2002-04-16,NA,"MOD09CMA.A2002106.006.2015147031844.hdf"
2002-03-17,NA,"MOD09CMA.A2002076.006.2015147012410.hdf"
2002-03-03,NA,"MOD09CMA.A2002062.006.2015146160451.hdf"
2002-04-23,54000,"MOD09CMA.A2002113.006.2015147222914.hdf"
2002-04-06,84000,"MOD09CMA.A2002096.006.2015147055611.hdf"
2002-04-25,69000,"MOD09CMA.A2002115.006.2015147043003.hdf"
2002-03-10,NA,"MOD09CMA.A2002069.006.2015146091937.hdf"
2002-03-04,108000,"MOD09CMA.A2002063.006.2015146160507.hdf"
2002-04-24,290000,"MOD09CMA.A2002114.006.2015147030241.hdf"
2002-04-02,NA,"MOD09CMA.A2002092.006.2015147010139.hdf"
2002-03-11,NA,"MOD09CMA.A2002070.006.2015146164705.hdf"
2002-05-01,191000,"MOD09CMA.A2002121.006.2015147220042.hdf"
2002-04-14,NA,"MOD09CMA.A2002104.006.2015147195148.hdf"
2002-05-03,433000,"MOD09CMA.A2002123.006.2015147043222.hdf"
2002-03-18,25000,"MOD09CMA.A2002077.006.2015147004630.hdf"
2002-03-19,NA,"MOD09CMA.A2002078.006.2015147012700.hdf"
2002-05-02,63000,"MOD09CMA.A2002122.006.2015147033642.hdf"
2002-03-12,NA,"MOD09CMA.A2002071.006.2015146173900.hdf"
2002-03-28,NA,"MOD09CMA.A2002087.006.2015147005351.hdf"
2002-04-10,124000,"MOD09CMA.A2002100.006.2015147011856.hdf"
2002-05-09,62000,"MOD09CMA.A2002129.006.2015147223302.hdf"
2002-04-22,82000,"MOD09CMA.A2002112.006.2015147222601.hdf"
2002-05-10,275000,"MOD09CMA.A2002130.006.2015147201641.hdf"
2002-05-11,61000,"MOD09CMA.A2002131.006.2015147231455.hdf"
2002-04-03,146000,"MOD09CMA.A2002093.006.2015147011312.hdf"
